# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sun Jun 11 18:07:45 CEST 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.65000 1.3073000908 2.5202802735    1.272  1.773  3.6722  2.410    4  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.054e-03 1.468e-03 6.721e-03 -1.000 1.539e-02 0.338 2.752 1.796 0.737 0.121 -0.372 -1.101 -1.680 -1.762
0.0152 0.01508 9.65000 1.3075742722 2.5203112548    1.272  1.782  3.6714  2.398    4  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.053e-03 1.468e-03 6.721e-03 -1.000 1.539e-02 0.316 2.750 1.783 0.719 0.101 -0.394 -1.126 -1.707 -1.790
0.0152 0.01508 9.65000 1.3078411818 2.5203414000    1.272  1.804  3.6693  2.368    4  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.053e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 0.261 2.747 1.753 0.677 0.052 -0.448 -1.187 -1.774 -1.858
0.0152 0.01508 9.65000 1.3080716133 2.5203674141    1.272  1.842  3.6659  2.317    4  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.053e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 0.166 2.743 1.701 0.604 -0.033 -0.540 -1.292 -1.890 -1.976
0.0152 0.01508 9.65000 1.3081824780 2.5203799261    1.273  1.880  3.6625  2.265    4  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.053e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 0.070 2.739 1.648 0.531 -0.119 -0.634 -1.399 -2.006 -2.095
0.0152 0.01508 9.65000 1.3082392216 2.5203863292    1.273  1.919  3.6591  2.212    4  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.053e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.026 2.736 1.595 0.458 -0.204 -0.727 -1.505 -2.123 -2.213
0.0152 0.01508 9.65000 1.3082716465 2.5203899878    1.273  1.960  3.6555  2.157    4  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.053e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.130 2.735 1.540 0.381 -0.295 -0.826 -1.619 -2.248 -2.341
0.0152 0.01508 9.65000 1.3082873821 2.5203917632    1.273  2.000  3.6520  2.103    4  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.053e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.230 2.734 1.488 0.306 -0.382 -0.922 -1.729 -2.367 -2.463
0.0152 0.01508 9.65000 1.3082959652 2.5203927316    1.273  2.038  3.6488  2.052    4  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.052e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.325 2.734 1.438 0.236 -0.465 -1.013 -1.833 -2.482 -2.580
0.0152 0.01508 9.65000 1.3083014488 2.5203933503    1.273  2.074  3.6457  2.003    4  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.052e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.416 2.735 1.392 0.170 -0.543 -1.100 -1.932 -2.590 -2.690
0.0152 0.01508 9.65000 1.3083032370 2.5203935520    1.273  2.088  3.6445  1.985    4  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.052e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.450 2.729 1.374 0.144 -0.572 -1.132 -1.969 -2.630 -2.731
0.0152 0.01508 9.65000 1.3083033562 2.5203935655    1.273  2.089  3.6445  1.984    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.052e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.452 2.729 1.373 0.143 -0.573 -1.134 -1.971 -2.631 -2.733
0.0152 0.01508 9.65000 1.3083062172 2.5203938883    1.273  2.115  3.6423  1.949    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.052e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.517 2.714 1.340 0.093 -0.630 -1.195 -2.041 -2.706 -2.810
0.0152 0.01508 9.65000 1.3083112240 2.5203944531    1.273  2.160  3.6386  1.889    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.052e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.630 2.686 1.283 0.008 -0.725 -1.300 -2.162 -2.832 -2.942
0.0152 0.01508 9.65000 1.3083155155 2.5203949373    1.273  2.193  3.6358  1.845    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.052e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.712 2.664 1.242 -0.053 -0.794 -1.376 -2.250 -2.925 -3.040
0.0152 0.01508 9.65000 1.3083260059 2.5203961208    1.273  2.211  3.6343  1.821    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.052e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.758 2.650 1.217 -0.088 -0.832 -1.419 -2.299 -2.976 -3.093
0.0152 0.01508 9.65000 1.3083333969 2.5203969547    1.273  2.194  3.6358  1.844    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.052e-03 1.469e-03 6.721e-03 -1.000 1.539e-02 -0.714 2.662 1.239 -0.056 -0.796 -1.378 -2.252 -2.927 -3.041
0.0152 0.01508 9.65000 1.3083523512 2.5203990930    1.273  2.156  3.6390  1.894    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-30      0.00 6.880e-01 2.966e-01 2.052e-03 1.469e-03 6.721e-03 -1.000 1.540e-02 -0.621 2.686 1.286 0.014 -0.718 -1.292 -2.152 -2.822 -2.931
0.0152 0.01508 9.65000 1.3085170984 2.5204176761    1.273  2.136  3.6406  1.921    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-16      0.00 6.880e-01 2.960e-01 2.052e-03 1.470e-03 6.721e-03 -1.000 1.595e-02 -0.571 2.700 1.312 0.052 -0.676 -1.245 -2.099 -2.766 -2.873
0.0152 0.01508 9.65000 1.3086582422 2.5204335925    1.272  2.169  3.6378  1.877    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-10      0.00 6.880e-01 2.958e-01 2.052e-03 1.470e-03 6.721e-03 -1.000 1.617e-02 -0.652 2.681 1.272 -0.008 -0.743 -1.320 -2.185 -2.857 -2.968
0.0152 0.01508 9.65000 1.3087718487 2.5204464008    1.272  2.211  3.6343  1.821    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-10      0.00 6.880e-01 2.958e-01 2.052e-03 1.470e-03 6.721e-03 -1.000 1.617e-02 -0.757 2.654 1.220 -0.086 -0.830 -1.417 -2.297 -2.975 -3.092
0.0152 0.01508 9.65000 1.3088655472 2.5204569626    1.272  2.252  3.6308  1.765    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -5.76e-10      0.00 6.880e-01 2.958e-01 2.052e-03 1.470e-03 6.721e-03 -1.000 1.617e-02 -0.860 2.624 1.166 -0.163 -0.916 -1.512 -2.407 -3.091 -3.214
0.0152 0.01508 9.65000 1.3089445829 2.5204658703    1.271  2.293  3.6274  1.710    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -7.08e-10      0.00 6.880e-01 2.958e-01 2.052e-03 1.470e-03 6.721e-03 -1.000 1.617e-02 -0.963 2.590 1.113 -0.239 -1.000 -1.606 -2.517 -3.206 -3.335
0.0152 0.01508 9.65000 1.3090122938 2.5204735006    1.271  2.334  3.6239  1.655    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -8.68e-10      0.00 6.880e-01 2.958e-01 2.052e-03 1.470e-03 6.721e-03 -1.000 1.617e-02 -1.066 2.555 1.059 -0.313 -1.083 -1.699 -2.625 -3.321 -3.456
0.0152 0.01508 9.65000 1.3090714216 2.5204801630    1.270  2.376  3.6204  1.600    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-09      0.00 6.880e-01 2.958e-01 2.052e-03 1.470e-03 6.721e-03 -1.000 1.617e-02 -1.169 2.518 1.005 -0.388 -1.165 -1.792 -2.734 -3.435 -3.578
0.0152 0.01508 9.65000 1.3091228008 2.5204859517    1.269  2.417  3.6170  1.545    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-09      0.00 6.880e-01 2.958e-01 2.051e-03 1.470e-03 6.721e-03 -1.000 1.617e-02 -1.271 2.479 0.952 -0.460 -1.245 -1.884 -2.842 -3.549 -3.698
0.0152 0.01508 9.65000 1.3091683388 2.5204910818    1.269  2.457  3.6135  1.490    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-09      0.00 6.880e-01 2.958e-01 2.051e-03 1.470e-03 6.721e-03 -1.000 1.617e-02 -1.373 2.450 0.901 -0.530 -1.324 -1.975 -2.949 -3.664 -3.820
0.0152 0.01508 9.65000 1.3092097044 2.5204957416    1.268  2.498  3.6101  1.435    7  0.000  0.407     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-09      0.00 6.880e-01 2.958e-01 2.051e-03 1.471e-03 6.721e-03 -1.000 1.617e-02 -1.475 2.460 0.857 -0.594 -1.403 -2.068 -3.059 -3.783 -3.944
0.0152 0.01508 9.65000 1.3092473745 2.5204999848    1.267  2.538  3.6065  1.381    7  0.000  0.407    10.15     7.45     5.28     4.03     3.27  4  -2.4e-09      0.00 6.880e-01 2.958e-01 2.051e-03 1.471e-03 6.721e-03 -1.000 1.615e-02 -1.576 2.468 0.818 -0.653 -1.476 -2.160 -3.168 -3.902 -4.068
0.0152 0.01508 9.65000 1.3092826605 2.5205039592    1.266  2.579  3.6025  1.324    7  0.000  0.407    11.40     8.26     5.82     4.45     3.61  4 -2.91e-09      0.00 6.880e-01 2.958e-01 2.050e-03 1.471e-03 6.721e-03 -1.000 1.615e-02 -1.677 2.491 0.787 -0.705 -1.546 -2.250 -3.277 -4.023 -4.195
0.0152 0.01508 9.65000 1.3093078136 2.5205067921    1.265  2.609  3.5970  1.271    7  0.000  0.407    12.71     9.09     6.38     4.88     3.97  4 -3.38e-09      0.00 6.880e-01 2.958e-01 2.050e-03 1.471e-03 6.721e-03 -1.000 1.615e-02 -1.754 2.564 0.805 -0.709 -1.573 -2.311 -3.366 -4.129 -4.308
0.0152 0.01508 9.65000 1.3093394041 2.5205103499    1.264  2.650  3.5928  1.213    7  0.000  0.406    14.31    10.09     7.04     5.40     4.39  4 -4.11e-09      0.00 6.880e-01 2.958e-01 2.048e-03 1.472e-03 6.721e-03 -1.000 1.615e-02 -1.855 2.582 0.780 -0.752 -1.634 -2.401 -3.477 -4.251 -4.436
0.0152 0.01508 9.65000 1.3093690872 2.5205136926    1.263  2.691  3.5891  1.157    7  0.000  0.406    16.05    11.16     7.76     5.96     4.84  4 -5.01e-09      0.00 6.880e-01 2.958e-01 2.045e-03 1.475e-03 6.721e-03 -1.000 1.617e-02 -1.957 2.589 0.748 -0.800 -1.699 -2.492 -3.588 -4.372 -4.563
0.0152 0.01508 9.65000 1.3093968630 2.5205168205    1.261  2.731  3.5854  1.101    7  0.000  0.405    17.98    12.34     8.54     6.56     5.34  3 -6.04e-09      0.00 6.880e-01 2.958e-01 2.040e-03 1.480e-03 6.721e-03 -1.000 1.619e-02 -2.058 2.593 0.722 -0.839 -1.756 -2.580 -3.697 -4.491 -4.688
0.0152 0.01508 9.65000 1.3094251156 2.5205200018    1.259  2.772  3.5815  1.044    7  0.000  0.404    20.21    13.67     9.42     7.25     5.90  3 -7.32e-09      0.00 6.880e-01 2.958e-01 2.036e-03 1.486e-03 6.721e-03 -1.000 1.619e-02 -2.160 2.600 0.698 -0.877 -1.812 -2.669 -3.808 -4.613 -4.815
0.0152 0.01508 9.65000 1.3094515800 2.5205229817    1.257  2.813  3.5775  0.986    7  0.000  0.403    22.74    15.17    10.40     8.02     6.53  3 -8.89e-09      0.00 6.880e-01 2.958e-01 2.031e-03 1.492e-03 6.721e-03 -1.000 1.619e-02 -2.262 2.607 0.684 -0.901 -1.858 -2.757 -3.921 -4.735 -4.944
0.0152 0.01508 9.65000 1.3094720840 2.5205252903    1.255  2.852  3.5735  0.930    7  0.000  0.402    25.51    16.79    11.45     8.85     7.20  3 -1.07e-08      0.00 6.880e-01 2.959e-01 2.027e-03 1.496e-03 6.721e-03 -1.000 1.617e-02 -2.361 2.614 0.677 -0.915 -1.896 -2.841 -4.031 -4.854 -5.069
0.0152 0.01508 9.65000 1.3094850779 2.5205267533    1.253  2.889  3.5698  0.878    7  0.000  0.401    28.39    18.44    12.53     9.69     7.89  3 -1.27e-08      0.00 6.880e-01 2.959e-01 2.024e-03 1.500e-03 6.721e-03 -1.000 1.616e-02 -2.452 2.623 0.673 -0.925 -1.928 -2.917 -4.132 -4.964 -5.185
0.0152 0.01508 9.65000 1.3094950914 2.5205278807    1.251  2.924  3.5661  0.828    7  0.000  0.401    31.47    20.19    13.66    10.59     8.62  3 -1.49e-08      0.00 6.880e-01 2.959e-01 2.021e-03 1.503e-03 6.721e-03 -1.000 1.616e-02 -2.540 2.627 0.683 -0.913 -1.943 -2.986 -4.231 -5.071 -5.298
0.0152 0.01508 9.65000 1.3095042706 2.5205289142    1.250  2.961  3.5621  0.775    7  0.000  0.400    35.09    22.22    14.97    11.62     9.46  3 -1.76e-08      0.00 6.880e-01 2.959e-01 2.019e-03 1.506e-03 6.721e-03 -1.000 1.616e-02 -2.632 2.634 0.696 -0.898 -1.957 -3.058 -4.335 -5.183 -5.416
0.0152 0.01508 9.65000 1.3095126152 2.5205298537    1.248  2.998  3.5580  0.720    7  0.000  0.400    39.24    24.51    16.44    12.78    10.41  2 -2.08e-08      0.00 6.880e-01 2.959e-01 2.017e-03 1.509e-03 6.721e-03 -1.000 1.616e-02 -2.726 2.639 0.721 -0.869 -1.962 -3.127 -4.441 -5.297 -5.536
0.0152 0.01508 9.65000 1.3095202446 2.5205307126    1.246  3.035  3.5538  0.666    7  0.000  0.400    43.87    27.04    18.05    14.05    11.45  2 -2.45e-08      0.00 6.880e-01 2.959e-01 2.015e-03 1.511e-03 6.721e-03 -1.000 1.614e-02 -2.818 2.645 0.758 -0.822 -1.955 -3.191 -4.546 -5.410 -5.657
0.0152 0.01508 9.65000 1.3095273972 2.5205315178    1.244  3.072  3.5496  0.612    7  0.000  0.400    49.00    29.80    19.81    15.44    12.59  2 -2.89e-08      0.00 6.880e-01 2.959e-01 2.014e-03 1.512e-03 6.721e-03 -1.000 1.614e-02 -2.909 2.651 0.798 -0.771 -1.945 -3.252 -4.650 -5.522 -5.776
0.0152 0.01508 9.65000 1.3095350266 2.5205323768    1.241  3.111  3.5449  0.553    7  0.000  0.399    55.23    33.11    21.90    17.10    13.94  2 -3.45e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.513e-03 6.721e-03 -1.000 1.614e-02 -3.007 2.658 0.867 -0.682 -1.912 -3.303 -4.762 -5.642 -5.904
0.0152 0.01508 9.65000 1.3095434904 2.5205333296    1.238  3.152  3.5399  0.491    7  0.000  0.399    62.72    37.03    24.37    19.06    15.54  2 -4.12e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.109 2.667 0.945 -0.582 -1.874 -3.356 -4.880 -5.769 -6.039
0.0152 0.01508 9.65000 1.3095530272 2.5205344032    1.233  3.193  3.5347  0.427    7  0.000  0.399    71.43    41.50    27.17    21.29    17.37  2 -4.99e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.212 2.677 1.061 -0.435 -1.809 -3.387 -5.001 -5.897 -6.177
0.0152 0.01508 9.65000 1.3095624447 2.5205354634    1.227  3.231  3.5297  0.366    7  0.000  0.399    80.84    46.26    30.14    23.66    19.30  2 -5.94e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.308 2.691 1.180 -0.285 -1.741 -3.411 -5.115 -6.017 -6.306
0.0152 0.01508 9.65000 1.3095668554 2.5205359600    1.224  3.255  3.5266  0.329    7  0.000  0.399    87.19    49.43    32.10    25.23    20.58  2 -6.61e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.367 2.697 1.272 -0.169 -1.686 -3.406 -5.185 -6.089 -6.385
0.0152 0.01508 9.65000 1.3095691204 2.5205362149    1.223  3.243  3.5279  0.346    7  0.000  0.399    84.26    47.96    31.19    24.50    19.99  2 -6.31e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.338 2.696 1.233 -0.219 -1.708 -3.406 -5.151 -6.055 -6.347
0.0152 0.01508 9.65000 1.3095695972 2.5205362686    1.222  3.239  3.5284  0.351    7  0.000  0.399    83.31    47.48    30.90    24.27    19.80  2 -6.21e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.329 2.696 1.219 -0.236 -1.716 -3.406 -5.140 -6.043 -6.335
0.0152 0.01508 9.65000 1.3095697165 2.5205362820    1.222  3.194  3.5341  0.420    7  0.000  0.399    72.40    41.98    27.47    21.53    17.56  2 -5.12e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.215 2.688 1.085 -0.406 -1.791 -3.381 -5.007 -5.903 -6.184
0.0152 0.01508 9.65000 1.3095698357 2.5205362954    1.222  3.239  3.5284  0.352    7  0.000  0.399    83.24    47.45    30.88    24.25    19.78  2  -6.2e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.328 2.697 1.220 -0.236 -1.716 -3.405 -5.139 -6.042 -6.334
0.0152 0.01508 9.65000 1.3095699549 2.5205363089    1.222  3.229  3.5297  0.367    7  0.000  0.399    80.73    46.19    30.09    23.62    19.27  2 -5.97e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.303 2.695 1.184 -0.281 -1.736 -3.406 -5.110 -6.012 -6.301
0.0152 0.01508 9.65000 1.3095700741 2.5205363223    1.222  3.222  3.5305  0.377    7  0.000  0.399    79.05    45.34    29.57    23.20    18.93  2 -5.79e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.286 2.694 1.163 -0.308 -1.748 -3.403 -5.090 -5.991 -6.278
0.0152 0.01508 9.65000 1.3095701933 2.5205363357    1.222  3.229  3.5297  0.367    7  0.000  0.399    80.66    46.16    30.07    23.61    19.26  2 -5.94e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.302 2.696 1.185 -0.280 -1.735 -3.405 -5.109 -6.011 -6.300
0.0152 0.01508 9.65000 1.3095705509 2.5205363760    1.222  3.240  3.5282  0.350    7  0.000  0.399    83.60    47.63    30.99    24.34    19.86  2 -6.24e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.330 2.699 1.230 -0.224 -1.709 -3.402 -5.142 -6.046 -6.338
0.0152 0.01508 9.65000 1.3095709085 2.5205364162    1.221  3.254  3.5262  0.328    7  0.000  0.399    87.47    49.56    32.19    25.30    20.64  2 -6.63e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.366 2.703 1.288 -0.150 -1.673 -3.398 -5.185 -6.090 -6.386
0.0152 0.01508 9.65000 1.3095712662 2.5205364565    1.221  3.277  3.5233  0.293    7  0.000  0.399    93.85    52.72    34.14    26.86    21.92  2 -7.28e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.421 2.709 1.377 -0.040 -1.621 -3.393 -5.251 -6.159 -6.461
0.0152 0.01508 9.65000 1.3095717430 2.5205365102    1.221  3.300  3.5201  0.257    7  0.000  0.399   101.14    56.30    36.35    28.62    23.36  2    -8e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.480 2.718 1.476 0.084 -1.561 -3.386 -5.320 -6.232 -6.541
0.0152 0.01508 9.65000 1.3095724583 2.5205365907    1.220  3.336  3.5153  0.201    7  0.000  0.399   113.39    62.24    40.01    31.55    25.76  2 -9.32e-08      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.570 2.730 1.662 0.325 -1.438 -3.333 -5.426 -6.343 -6.662
0.0152 0.01508 9.65000 1.3095732927 2.5205366846    1.219  3.375  3.5099  0.140    7  0.529  0.399   128.55    69.49    44.44    35.11    28.67  1  -1.1e-07      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.668 2.745 1.870 0.596 -1.298 -3.272 -5.541 -6.464 -6.794
0.0152 0.01508 9.65000 1.3095743656 2.5205368054    1.218  3.409  3.5051  0.087    7  0.529  0.399   143.39    76.48    48.70    38.53    31.47  1 -1.26e-07      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.752 2.750 2.019 0.790 -1.199 -3.223 -5.640 -6.567 -6.906
0.0152 0.01508 9.65000 1.3095757961 2.5205369664    1.215  3.440  3.5005  0.037    7  0.529  0.399   159.02    83.74    53.10    42.07    34.37  1 -1.44e-07      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.830 2.761 2.181 0.997 -1.088 -3.161 -5.732 -6.665 -7.013
0.0152 0.01508 9.65000 1.3095768690 2.5205370872    1.213  3.457  3.4980  0.009    7  0.528  0.399   168.46    88.07    55.73    44.18    36.10  1 -1.55e-07      0.00 6.880e-01 2.959e-01 2.013e-03 1.514e-03 6.721e-03 -1.000 1.614e-02 -3.873 2.766 2.265 1.099 -1.031 -3.125 -5.783 -6.718 -7.071
0.0152 0.01508 9.65000 1.3095769882 2.5205371006    1.213  3.457  3.4980  0.009    8  0.528  0.420   168.48    88.08    55.73    44.18    36.10  1 -1.55e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.873 2.767 2.265 1.099 -1.031 -3.125 -5.783 -6.718 -7.071
0.0152 0.01508 9.65000 1.3095771074 2.5205371140    1.213  3.205  3.5312  0.394    8  0.528  0.420    76.22    43.90    28.66    22.49    18.34  2 -5.52e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.242 2.717 1.178 -0.294 -1.724 -3.367 -5.044 -5.944 -6.230
0.0152 0.01508 9.65000 1.3095772266 2.5205371275    1.213  3.103  3.5444  0.549    8  0.528  0.420    55.38    33.16    21.93    17.14    13.97  2 -3.58e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.986 2.688 0.905 -0.641 -1.877 -3.277 -4.744 -5.625 -5.887
0.0152 0.01508 9.65000 1.3095774651 2.5205371543    1.212  2.917  3.5685  0.831    8  0.529  0.420    30.99    19.92    13.48    10.45     8.51  3  -1.6e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.522 2.610 0.646 -0.958 -1.972 -2.980 -4.207 -5.040 -5.264
0.0152 0.01508 9.65000 1.3095779419 2.5205372080    1.211  2.934  3.5660  0.803    8  0.529  0.420    32.79    20.94    14.13    10.97     8.93  3 -1.73e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.566 2.622 0.666 -0.936 -1.968 -3.011 -4.258 -5.096 -5.324
0.0152 0.01508 9.65000 1.3095785379 2.5205372751    1.211  3.049  3.5508  0.627    8  0.529  0.420    47.13    28.79    19.15    14.94    12.17  2 -2.87e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -2.853 2.680 0.815 -0.758 -1.919 -3.206 -4.590 -5.460 -5.712
0.0152 0.01508 9.65000 1.3095792532 2.5205373556    1.209  3.205  3.5303  0.389    8  0.529  0.420    76.85    44.21    28.85    22.65    18.47  2 -5.55e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.241 2.730 1.210 -0.255 -1.697 -3.355 -5.046 -5.947 -6.235
0.0152 0.01508 9.65000 1.3095800877 2.5205374495    1.208  3.336  3.5129  0.188    8  0.529  0.420   116.39    63.64    40.86    32.24    26.32  2 -9.58e-08      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.570 2.769 1.791 0.485 -1.334 -3.263 -5.433 -6.353 -6.677
0.0152 0.01508 9.65000 1.3095810413 2.5205375569    1.207  3.421  3.5015  0.057    8  0.529  0.420   152.46    80.64    51.22    40.56    33.13  1 -1.36e-07      0.00 6.880e-01 2.967e-01 2.122e-03 1.515e-03 6.736e-03 -1.000 1.535e-02 -3.782 2.781 2.171 0.980 -1.082 -3.145 -5.682 -6.613 -6.959
